Time Stamp,RT Prices,DA Prices,Load Forecast,Capacity
2020-01-01 00:00:00,20.758181818181818,20.72,2012.0,2160.0
2020-01-01 01:00:00,19.51666666666667,16.54,1896.0,2155.0
2020-01-01 02:00:00,17.534166666666668,15.21,1798.0,2155.0
2020-01-01 03:00:00,16.46166666666667,14.44,1737.0,2135.0
2020-01-01 04:00:00,19.843333333333334,14.66,1721.0,2125.0
2020-01-01 05:00:00,18.0725,15.74,1748.0,2125.0
2020-01-01 06:00:00,17.239166666666666,17.05,1795.0,2125.0
2020-01-01 07:00:00,13.913333333333334,17.12,1786.0,2211.25
2020-01-01 08:00:00,15.31,18.33,1777.0,2240.0
2020-01-01 09:00:00,16.0275,19.68,1767.0,2240.0
2020-01-01 10:00:00,16.888333333333332,20.55,1781.0,2240.0
2020-01-01 11:00:00,18.276666666666667,20.37,1814.0,2240.0
2020-01-01 12:00:00,22.076666666666668,20.54,1874.0,2250.0
2020-01-01 13:00:00,23.6525,20.28,1918.0,2270.0
2020-01-01 14:00:00,25.715,20.93,1974.0,2270.0
2020-01-01 15:00:00,28.045,21.84,2062.0,2270.0
2020-01-01 16:00:00,23.265,25.5,2279.0,2270.0
2020-01-01 17:00:00,28.405833333333334,30.01,2580.0,2310.0
2020-01-01 18:00:00,31.127499999999998,28.65,2600.0,2330.0
2020-01-01 19:00:00,36.29833333333333,26.54,2559.0,2330.0
2020-01-01 20:00:00,32.67916666666667,25.94,2492.0,2330.0
2020-01-01 21:00:00,23.706666666666667,23.72,2372.0,2330.0
2020-01-01 22:00:00,20.5425,21.39,2193.0,2233.75
2020-01-01 23:00:00,19.683333333333334,20.22,2007.0,2155.0
2020-01-02 00:00:00,18.0825,20.45,1892.0,2130.0
2020-01-02 01:00:00,16.365833333333335,18.5,1822.0,2155.0
2020-01-02 02:00:00,14.303333333333333,17.0,1777.0,2155.0
2020-01-02 03:00:00,17.963333333333335,17.0,1768.0,2155.0
2020-01-02 04:00:00,18.12333333333333,17.0,1807.0,2155.0
2020-01-02 05:00:00,18.986666666666668,19.74,1912.0,2155.0
2020-01-02 06:00:00,21.52916666666667,23.02,2108.0,2241.25
2020-01-02 07:00:00,22.834166666666665,25.8,2209.0,2342.5
2020-01-02 08:00:00,23.238333333333333,24.74,2186.0,2360.0
2020-01-02 09:00:00,18.174166666666668,24.91,2131.0,2483.75
2020-01-02 10:00:00,18.578333333333333,26.6,2071.0,2580.0
2020-01-02 11:00:00,19.755,26.02,2028.0,2595.0
2020-01-02 12:00:00,20.410833333333333,24.54,2000.0,2595.0
2020-01-02 13:00:00,20.344166666666666,24.64,2022.0,2595.0
2020-01-02 14:00:00,20.4925,25.65,2090.0,2595.0
2020-01-02 15:00:00,20.609166666666667,27.39,2188.0,2595.0
2020-01-02 16:00:00,20.81,33.83,2356.0,2595.0
2020-01-02 17:00:00,41.02833333333333,40.08,2640.0,2595.0
2020-01-02 18:00:00,25.78916666666667,39.28,2666.0,2595.0
2020-01-02 19:00:00,22.24416666666667,37.95,2611.0,2595.0
2020-01-02 20:00:00,47.475,35.32,2523.0,2486.25
2020-01-02 21:00:00,30.599999999999998,27.55,2374.0,2450.0
2020-01-02 22:00:00,19.805833333333336,23.69,2187.0,2298.75
2020-01-02 23:00:00,19.200833333333332,21.16,1999.0,2225.0
2020-01-03 00:00:00,20.647142857142857,18.76,1843.0,2131.6666666666665
2020-01-03 01:00:00,16.598333333333333,17.75,1762.0,2128.3333333333335
2020-01-03 02:00:00,16.214166666666667,16.41,1712.0,2125.0
2020-01-03 03:00:00,22.455833333333334,16.17,1695.0,2125.0
2020-01-03 04:00:00,37.69916666666666,16.56,1723.0,2125.0
2020-01-03 05:00:00,41.90083333333333,18.38,1819.0,2125.0
2020-01-03 06:00:00,41.0725,27.89,2008.0,2211.25
2020-01-03 07:00:00,41.43666666666667,30.36,2136.0,2285.0
2020-01-03 08:00:00,32.13642857142857,27.9,2178.0,2695.0
2020-01-03 09:00:00,42.93416666666667,26.18,2209.0,2550.0
2020-01-03 10:00:00,56.37583333333333,26.72,2222.0,2595.0
2020-01-03 11:00:00,21.86583333333333,25.94,2228.0,2610.0
2020-01-03 12:00:00,30.81083333333333,25.34,2209.0,2610.0
2020-01-03 13:00:00,28.208333333333332,24.94,2206.0,2610.0
2020-01-03 14:00:00,29.519166666666667,25.56,2226.0,2610.0
2020-01-03 15:00:00,25.752499999999998,26.35,2270.0,2610.0
2020-01-03 16:00:00,23.395,28.68,2396.0,2610.0
2020-01-03 17:00:00,23.60928571428571,39.63,2579.0,2827.5
2020-01-03 18:00:00,22.581666666666667,35.21,2554.0,2610.0
2020-01-03 19:00:00,16.861666666666668,29.27,2481.0,2610.0
2020-01-03 20:00:00,21.254166666666666,27.79,2401.0,2610.0
2020-01-03 21:00:00,23.531666666666666,26.38,2291.0,2512.5
2020-01-03 22:00:00,19.566666666666666,21.78,2150.0,2340.0
2020-01-03 23:00:00,19.212500000000002,21.01,1989.0,2168.75
2020-01-04 00:00:00,19.234166666666667,19.05,1814.0,2095.0
2020-01-04 01:00:00,19.101666666666667,16.52,1712.0,2095.0
2020-01-04 02:00:00,19.4075,16.55,1652.0,2095.0
2020-01-04 03:00:00,17.462500000000002,15.73,1619.0,2095.0
2020-01-04 04:00:00,17.850833333333334,15.89,1621.0,2095.0
2020-01-04 05:00:00,18.143333333333334,16.3,1656.0,2095.0
2020-01-04 06:00:00,20.2225,16.42,1747.0,2181.25
2020-01-04 07:00:00,21.99083333333333,17.96,1826.0,2240.0
2020-01-04 08:00:00,33.20416666666667,18.78,1909.0,2285.0
2020-01-04 09:00:00,24.694166666666664,22.4,1983.0,2360.0
2020-01-04 10:00:00,24.58583333333333,24.57,2009.0,2390.0
2020-01-04 11:00:00,23.537499999999998,24.9,2028.0,2395.0
2020-01-04 12:00:00,24.52416666666667,24.91,2026.0,2420.0
2020-01-04 13:00:00,24.859166666666667,24.94,2020.0,2420.0
2020-01-04 14:00:00,24.162499999999998,24.97,2040.0,2420.0
2020-01-04 15:00:00,22.155,23.79,2086.0,2420.0
2020-01-04 16:00:00,23.334166666666665,25.37,2216.0,2420.0
2020-01-04 17:00:00,26.0975,29.87,2410.0,2420.0
2020-01-04 18:00:00,26.325,26.78,2399.0,2420.0
2020-01-04 19:00:00,23.300833333333333,24.87,2324.0,2378.3333333333335
2020-01-04 20:00:00,20.785833333333333,23.39,2258.0,2420.0
2020-01-04 21:00:00,21.980833333333333,21.12,2174.0,2375.0
2020-01-04 22:00:00,21.065,19.83,2063.0,2360.0
2020-01-04 23:00:00,20.4675,18.25,1929.0,2360.0
2020-01-05 00:00:00,16.395,19.58,1799.0,2231.25
2020-01-05 01:00:00,18.620714285714286,18.04,1703.0,2074.1666666666665
2020-01-05 02:00:00,17.932142857142857,16.97,1643.0,2289.5833333333335
2020-01-05 03:00:00,18.575,16.81,1613.0,2111.6666666666665
2020-01-05 04:00:00,18.396666666666665,16.92,1619.0,2125.0
2020-01-05 05:00:00,19.211666666666666,17.59,1657.0,2125.0
2020-01-05 06:00:00,20.74083333333333,18.25,1742.0,2125.0
2020-01-05 07:00:00,19.888333333333332,17.29,1789.0,2213.75
2020-01-05 08:00:00,19.410833333333333,18.15,1830.0,2270.0
2020-01-05 09:00:00,20.248333333333335,20.0,1868.0,2320.0
2020-01-05 10:00:00,24.208333333333332,23.27,1873.0,2330.0
2020-01-05 11:00:00,22.093333333333334,22.46,1870.0,2360.0
2020-01-05 12:00:00,19.13,22.5,1873.0,2556.6666666666665
2020-01-05 13:00:00,19.366666666666667,22.82,1902.0,2163.3333333333335
2020-01-05 14:00:00,19.5725,22.93,1959.0,2360.0
2020-01-05 15:00:00,20.901666666666667,24.66,2053.0,2337.0833333333335
2020-01-05 16:00:00,27.624166666666667,29.42,2242.0,2345.4166666666665
2020-01-05 17:00:00,60.90083333333333,35.0,2529.0,2360.0
2020-01-05 18:00:00,29.844166666666666,34.5,2552.0,2360.0
2020-01-05 19:00:00,22.959999999999997,31.09,2509.0,2360.0
2020-01-05 20:00:00,25.410833333333333,29.5,2438.0,2360.0
2020-01-05 21:00:00,27.064999999999998,27.68,2320.0,2360.0
2020-01-05 22:00:00,22.182142857142857,23.55,2161.0,2454.5833333333335
2020-01-05 23:00:00,19.024166666666666,22.39,1988.0,2210.0
2020-01-06 00:00:00,17.0675,19.4,1833.0,2185.0
2020-01-06 01:00:00,17.421666666666667,18.07,1766.0,2185.0
2020-01-06 02:00:00,18.664166666666667,17.48,1729.0,2185.0
2020-01-06 03:00:00,16.176666666666666,17.47,1722.0,2185.0
2020-01-06 04:00:00,17.645833333333332,17.52,1766.0,2185.0
2020-01-06 05:00:00,20.75583333333333,20.75,1895.0,2271.25
2020-01-06 06:00:00,23.140833333333333,25.15,2138.0,2390.0
2020-01-06 07:00:00,28.92,27.44,2290.0,2420.0
2020-01-06 08:00:00,28.151666666666667,26.55,2285.0,2420.0
2020-01-06 09:00:00,36.222857142857144,26.38,2232.0,2430.0
2020-01-06 10:00:00,33.281666666666666,26.39,2180.0,2450.0
2020-01-06 11:00:00,27.162307692307692,25.68,2124.0,2420.8333333333335
2020-01-06 12:00:00,25.246666666666666,25.1,2103.0,2450.0
2020-01-06 13:00:00,27.556428571428572,25.25,2124.0,2606.25
2020-01-06 14:00:00,36.68416666666666,25.63,2164.0,2375.0
2020-01-06 15:00:00,25.034166666666664,27.54,2259.0,2433.3333333333335
2020-01-06 16:00:00,31.54,32.28,2446.0,2654.1666666666665
2020-01-06 17:00:00,49.50571428571429,42.06,2705.0,2450.0
2020-01-06 18:00:00,31.5425,41.67,2732.0,2450.0
2020-01-06 19:00:00,15.721666666666666,36.37,2670.0,2450.0
2020-01-06 20:00:00,18.7575,32.52,2573.0,2405.0
2020-01-06 21:00:00,19.99416666666667,29.28,2422.0,2390.0
2020-01-06 22:00:00,15.716666666666667,23.5,2222.0,2385.0
2020-01-06 23:00:00,19.10375,22.25,2033.0,2375.0
2020-01-07 00:00:00,22.02285714285714,19.19,1895.0,2334.5833333333335
2020-01-07 01:00:00,20.304166666666664,18.26,1821.0,2155.0
2020-01-07 02:00:00,16.205833333333334,17.42,1780.0,2155.0
2020-01-07 03:00:00,17.944166666666664,17.48,1773.0,2155.0
2020-01-07 04:00:00,18.296666666666667,17.84,1817.0,2155.0
2020-01-07 05:00:00,20.486666666666668,23.22,1944.0,2286.25
2020-01-07 06:00:00,24.605833333333333,27.42,2191.0,2520.0
2020-01-07 07:00:00,34.31583333333334,28.45,2337.0,2580.0
2020-01-07 08:00:00,23.661666666666665,27.27,2326.0,2580.0
2020-01-07 09:00:00,20.631666666666664,25.82,2284.0,2580.0
2020-01-07 10:00:00,21.39,25.82,2245.0,2580.0
2020-01-07 11:00:00,20.7975,25.7,2214.0,2580.0
2020-01-07 12:00:00,23.0325,24.54,2169.0,2585.0
2020-01-07 13:00:00,25.397499999999997,24.5,2170.0,2640.0
2020-01-07 14:00:00,23.998333333333335,24.38,2197.0,2640.0
2020-01-07 15:00:00,23.099166666666665,25.3,2275.0,2640.0
2020-01-07 16:00:00,19.10083333333333,28.88,2441.0,2640.0
2020-01-07 17:00:00,21.00583333333333,42.65,2693.0,2640.0
2020-01-07 18:00:00,21.05333333333333,41.52,2713.0,2640.0
2020-01-07 19:00:00,17.561666666666667,34.37,2659.0,2640.0
2020-01-07 20:00:00,21.026666666666667,27.68,2561.0,2656.6666666666665
2020-01-07 21:00:00,21.770833333333332,25.71,2402.0,2497.5
2020-01-07 22:00:00,20.311666666666667,22.85,2194.0,2402.5
2020-01-07 23:00:00,17.030833333333334,21.27,1996.0,2383.3333333333335
2020-01-08 00:00:00,18.105,20.7,1849.0,2385.0
2020-01-08 01:00:00,18.881666666666668,19.38,1775.0,2385.0
2020-01-08 02:00:00,14.454166666666666,18.58,1731.0,2385.0
2020-01-08 03:00:00,17.038333333333334,18.54,1724.0,2346.6666666666665
2020-01-08 04:00:00,16.801666666666666,19.91,1764.0,2270.0
2020-01-08 05:00:00,19.032,22.69,1886.0,2346.6666666666665
2020-01-08 06:00:00,22.28153846153846,30.79,2125.0,2430.0
2020-01-08 07:00:00,25.474999999999998,33.3,2279.0,2482.5
2020-01-08 08:00:00,26.217142857142857,30.22,2289.0,2746.25
2020-01-08 09:00:00,22.004166666666666,28.83,2257.0,2523.3333333333335
2020-01-08 10:00:00,24.662499999999998,28.5,2219.0,2502.9166666666665
2020-01-08 11:00:00,18.31416666666667,28.4,2201.0,2535.0
2020-01-08 12:00:00,22.949166666666667,26.75,2183.0,2535.0
2020-01-08 13:00:00,18.688333333333333,27.61,2178.0,2632.5
2020-01-08 14:00:00,18.491666666666667,28.52,2213.0,2681.25
2020-01-08 15:00:00,20.404166666666665,29.77,2300.0,2661.6666666666665
2020-01-08 16:00:00,19.63083333333333,31.86,2476.0,2670.0
2020-01-08 17:00:00,21.105833333333333,43.47,2743.0,2666.6666666666665
2020-01-08 18:00:00,21.948333333333334,44.0,2787.0,2650.0
2020-01-08 19:00:00,23.9175,38.5,2735.0,2650.0
2020-01-08 20:00:00,32.4525,33.5,2646.0,2650.0
2020-01-08 21:00:00,24.462500000000002,29.99,2502.0,2637.5
2020-01-08 22:00:00,22.49,26.78,2307.0,2504.1666666666665
2020-01-08 23:00:00,21.83666666666667,25.23,2120.0,2406.6666666666665
2020-01-09 00:00:00,19.625,24.46,1952.0,2362.5
2020-01-09 01:00:00,17.724166666666665,22.5,1879.0,2340.0
2020-01-09 02:00:00,16.2625,21.21,1838.0,2340.0
2020-01-09 03:00:00,17.103333333333335,21.05,1832.0,2340.0
2020-01-09 04:00:00,18.886666666666667,22.5,1877.0,2380.0
2020-01-09 05:00:00,22.865,26.2,2005.0,2454.1666666666665
2020-01-09 06:00:00,24.625,32.44,2251.0,2573.3333333333335
2020-01-09 07:00:00,30.823333333333334,35.94,2403.0,2640.0
2020-01-09 08:00:00,26.090833333333332,32.4,2376.0,2640.0
2020-01-09 09:00:00,21.205833333333334,30.96,2290.0,2640.0
2020-01-09 10:00:00,18.735,29.5,2212.0,2640.0
2020-01-09 11:00:00,22.662499999999998,27.17,2151.0,2640.0
2020-01-09 12:00:00,21.438333333333333,25.81,2127.0,2640.0
2020-01-09 13:00:00,20.101666666666667,25.91,2163.0,2640.0
2020-01-09 14:00:00,18.599999999999998,26.22,2216.0,2656.6666666666665
2020-01-09 15:00:00,26.3,29.27,2321.0,2715.0
2020-01-09 16:00:00,29.185000000000002,32.5,2500.0,2715.0
2020-01-09 17:00:00,36.93083333333333,43.23,2763.0,2715.0
2020-01-09 18:00:00,40.170833333333334,41.36,2813.0,2715.0
2020-01-09 19:00:00,37.77166666666667,37.2,2766.0,2715.0
2020-01-09 20:00:00,35.93333333333333,32.51,2666.0,2666.6666666666665
2020-01-09 21:00:00,39.887142857142855,30.63,2516.0,2712.5
2020-01-09 22:00:00,37.3575,30.01,2317.0,2418.75
2020-01-09 23:00:00,38.038333333333334,23.57,2128.0,2295.8333333333335
2020-01-10 00:00:00,23.095,20.5,1941.0,2251.6666666666665
2020-01-10 01:00:00,20.500833333333333,18.77,1862.0,2265.0
2020-01-10 02:00:00,16.775833333333335,17.88,1813.0,2265.0
2020-01-10 03:00:00,17.945833333333333,17.73,1797.0,2265.0
2020-01-10 04:00:00,18.976666666666667,17.74,1828.0,2272.5
2020-01-10 05:00:00,18.912857142857142,18.61,1940.0,2292.5
2020-01-10 06:00:00,26.045,24.49,2158.0,2401.6666666666665
2020-01-10 07:00:00,30.65416666666667,25.49,2296.0,2440.0
2020-01-10 08:00:00,29.52,25.36,2293.0,2458.3333333333335
2020-01-10 09:00:00,28.18166666666667,24.51,2251.0,2460.0
2020-01-10 10:00:00,32.735,23.6,2215.0,2460.0
2020-01-10 11:00:00,34.751666666666665,22.68,2191.0,2443.3333333333335
2020-01-10 12:00:00,26.204166666666666,21.62,2179.0,2440.0
2020-01-10 13:00:00,23.025833333333335,21.51,2210.0,2431.6666666666665
2020-01-10 14:00:00,24.02615384615385,21.63,2238.0,2218.3333333333335
2020-01-10 15:00:00,26.776666666666667,22.26,2282.0,2365.0
2020-01-10 16:00:00,27.534615384615385,27.47,2402.0,2360.0
2020-01-10 17:00:00,28.977692307692305,35.25,2583.0,2360.0
2020-01-10 18:00:00,24.374166666666667,33.4,2573.0,2360.0
2020-01-10 19:00:00,22.588333333333335,26.91,2501.0,2375.0
2020-01-10 20:00:00,20.940833333333334,24.47,2417.0,2382.5
2020-01-10 21:00:00,44.54142857142857,24.18,2289.0,2357.5
2020-01-10 22:00:00,14.914285714285715,23.3,2130.0,2469.1666666666665
2020-01-10 23:00:00,15.818333333333333,18.43,1967.0,2034.5833333333333
2020-01-11 00:00:00,15.634166666666665,17.87,1854.0,2154.1666666666665
2020-01-11 01:00:00,14.179166666666667,15.86,1763.0,2115.0
2020-01-11 02:00:00,13.973333333333334,15.55,1710.0,2115.0
2020-01-11 03:00:00,13.895000000000001,15.44,1683.0,2097.5
2020-01-11 04:00:00,14.904166666666667,15.48,1687.0,2085.0
2020-01-11 05:00:00,15.86357142857143,16.5,1727.0,2073.75
2020-01-11 06:00:00,18.1875,18.73,1821.0,2071.6666666666665
2020-01-11 07:00:00,18.985,20.02,1912.0,2094.5833333333335
2020-01-11 08:00:00,18.091666666666665,20.5,1994.0,2115.0
2020-01-11 09:00:00,28.13083333333333,20.63,2069.0,2140.0
2020-01-11 10:00:00,37.62083333333333,22.26,2100.0,2175.0
2020-01-11 11:00:00,22.165833333333335,21.71,2127.0,2180.0
2020-01-11 12:00:00,15.715833333333334,20.01,2122.0,2205.0
2020-01-11 13:00:00,16.578333333333333,19.66,2109.0,2205.0
2020-01-11 14:00:00,29.919999999999998,19.6,2108.0,2205.0
2020-01-11 15:00:00,16.892500000000002,20.07,2129.0,2205.0
2020-01-11 16:00:00,16.11916666666667,21.95,2228.0,2205.0
2020-01-11 17:00:00,24.48,27.45,2387.0,2260.0
2020-01-11 18:00:00,17.143076923076926,23.95,2372.0,2265.0
2020-01-11 19:00:00,18.912307692307692,21.47,2298.0,2219.1666666666665
2020-01-11 20:00:00,34.20166666666667,20.63,2239.0,2215.0
2020-01-11 21:00:00,22.698333333333334,19.38,2146.0,2209.1666666666665
2020-01-11 22:00:00,19.668333333333333,16.05,2026.0,2145.0
2020-01-11 23:00:00,14.351666666666667,15.09,1895.0,2122.5
2020-01-12 00:00:00,8.1875,15.95,1773.0,2090.0
2020-01-12 01:00:00,13.1925,14.29,1677.0,2085.0
2020-01-12 02:00:00,5.763333333333333,13.37,1619.0,2085.0
2020-01-12 03:00:00,7.38,13.18,1587.0,2085.0
2020-01-12 04:00:00,10.411666666666667,13.52,1590.0,2085.0
2020-01-12 05:00:00,13.855714285714287,13.77,1623.0,2258.75
2020-01-12 06:00:00,16.904166666666665,13.79,1705.0,2085.0
2020-01-12 07:00:00,14.245,16.03,1770.0,2060.0
2020-01-12 08:00:00,12.111666666666666,17.21,1828.0,2085.0
2020-01-12 09:00:00,15.654285714285715,18.28,1880.0,2130.8333333333335
2020-01-12 10:00:00,18.035,18.77,1893.0,2142.5
2020-01-12 11:00:00,19.093333333333334,19.27,1906.0,2175.0
2020-01-12 12:00:00,19.789166666666667,17.56,1927.0,2175.0
2020-01-12 13:00:00,16.3725,16.87,1979.0,2175.0
2020-01-12 14:00:00,14.898333333333333,18.35,2022.0,2290.0
2020-01-12 15:00:00,18.3875,18.5,2119.0,2290.0
2020-01-12 16:00:00,20.008333333333333,21.23,2282.0,2290.0
2020-01-12 17:00:00,32.60583333333333,25.82,2535.0,2290.0
2020-01-12 18:00:00,35.17333333333333,24.13,2551.0,2290.0
2020-01-12 19:00:00,45.65416666666667,22.61,2504.0,2290.0
2020-01-12 20:00:00,34.52916666666667,21.21,2430.0,2290.0
2020-01-12 21:00:00,19.263333333333332,19.8,2304.0,2290.0
2020-01-12 22:00:00,18.989166666666666,16.08,2144.0,2290.0
2020-01-12 23:00:00,15.1425,14.34,1988.0,2181.25
2020-01-13 00:00:00,15.048333333333334,18.47,1814.0,2085.0
2020-01-13 01:00:00,13.755833333333333,16.68,1752.0,2085.0
2020-01-13 02:00:00,14.139166666666666,15.24,1718.0,2113.75
2020-01-13 03:00:00,13.228333333333333,15.36,1712.0,2200.0
2020-01-13 04:00:00,13.091666666666667,15.81,1756.0,2260.0
2020-01-13 05:00:00,16.651666666666667,19.04,1891.0,2410.0
2020-01-13 06:00:00,33.6975,23.84,2144.0,2550.0
2020-01-13 07:00:00,33.733333333333334,27.22,2319.0,2600.0
2020-01-13 08:00:00,30.08666666666667,26.11,2344.0,2560.0
2020-01-13 09:00:00,27.3575,25.93,2315.0,2560.0
2020-01-13 10:00:00,75.57583333333334,26.41,2287.0,2615.0
2020-01-13 11:00:00,60.42083333333333,25.27,2264.0,2602.5
2020-01-13 12:00:00,33.04,23.65,2251.0,2572.5
2020-01-13 13:00:00,30.944166666666664,23.42,2275.0,2560.0
2020-01-13 14:00:00,26.492499999999996,24.3,2307.0,2560.0
2020-01-13 15:00:00,33.505,24.5,2380.0,2560.0
2020-01-13 16:00:00,33.61416666666667,29.71,2524.0,2560.0
2020-01-13 17:00:00,35.47833333333333,37.91,2726.0,2520.0
2020-01-13 18:00:00,33.420833333333334,36.43,2724.0,2500.0
2020-01-13 19:00:00,27.424166666666668,32.81,2646.0,2500.0
2020-01-13 20:00:00,33.8525,28.97,2522.0,2500.0
2020-01-13 21:00:00,22.8175,23.87,2348.0,2500.0
2020-01-13 22:00:00,19.855,21.31,2133.0,2545.0
2020-01-13 23:00:00,19.13714285714286,18.49,1944.0,2384.1666666666665
2020-01-14 00:00:00,18.825833333333332,17.85,1807.0,2241.6666666666665
2020-01-14 01:00:00,14.754166666666668,16.8,1736.0,2190.0
2020-01-14 02:00:00,17.9425,16.5,1695.0,2160.0
2020-01-14 03:00:00,15.405000000000001,16.48,1686.0,2160.0
2020-01-14 04:00:00,17.038333333333334,16.95,1728.0,2206.6666666666665
2020-01-14 05:00:00,17.211666666666666,19.08,1854.0,2333.3333333333335
2020-01-14 06:00:00,39.005833333333335,25.02,2100.0,2485.0
2020-01-14 07:00:00,49.56333333333333,29.38,2258.0,2490.0
2020-01-14 08:00:00,51.67666666666667,26.64,2267.0,2515.0
2020-01-14 09:00:00,46.09583333333333,26.61,2245.0,2537.5
2020-01-14 10:00:00,81.14416666666666,26.9,2218.0,2555.0
2020-01-14 11:00:00,39.719166666666666,24.92,2187.0,2555.0
2020-01-14 12:00:00,30.7025,23.66,2151.0,2555.0
2020-01-14 13:00:00,43.012499999999996,23.68,2153.0,2561.25
2020-01-14 14:00:00,34.721666666666664,23.84,2162.0,2630.0
2020-01-14 15:00:00,26.165833333333335,24.61,2221.0,2630.0
2020-01-14 16:00:00,30.912499999999998,30.64,2347.0,2622.5
2020-01-14 17:00:00,23.6775,38.64,2571.0,2600.0
2020-01-14 18:00:00,25.069166666666664,39.25,2598.0,2600.0
2020-01-14 19:00:00,23.81833333333333,32.41,2536.0,2600.0
2020-01-14 20:00:00,24.650833333333335,28.23,2444.0,2600.0
2020-01-14 21:00:00,29.6675,26.21,2279.0,2492.5
2020-01-14 22:00:00,22.967142857142857,21.33,2069.0,2593.3333333333335
2020-01-14 23:00:00,20.79357142857143,18.7,1879.0,2412.0833333333335
2020-01-15 00:00:00,78.92571428571429,19.2,1758.0,2122.5
2020-01-15 01:00:00,19.57166666666667,17.91,1696.0,2115.0
2020-01-15 02:00:00,17.991666666666667,17.69,1658.0,2115.0
2020-01-15 03:00:00,18.773333333333333,17.45,1652.0,2115.0
2020-01-15 04:00:00,18.401666666666667,18.41,1695.0,2115.0
2020-01-15 05:00:00,76.00583333333333,21.29,1827.0,2246.25
2020-01-15 06:00:00,51.240833333333335,29.26,2075.0,2435.0
2020-01-15 07:00:00,87.02166666666666,31.0,2230.0,2510.0
2020-01-15 08:00:00,44.125,30.0,2225.0,2510.0
2020-01-15 09:00:00,22.477857142857143,28.56,2180.0,2719.1666666666665
2020-01-15 10:00:00,19.4375,26.09,2104.0,2510.0
2020-01-15 11:00:00,17.264166666666668,24.86,2056.0,2510.0
2020-01-15 12:00:00,17.214166666666667,22.75,1988.0,2510.0
2020-01-15 13:00:00,19.415833333333335,22.2,2007.0,2510.0
2020-01-15 14:00:00,21.00166666666667,22.5,2046.0,2510.0
2020-01-15 15:00:00,22.147499999999997,22.64,2148.0,2510.0
2020-01-15 16:00:00,30.559166666666666,26.64,2302.0,2550.0
2020-01-15 17:00:00,31.218333333333334,35.06,2549.0,2570.0
2020-01-15 18:00:00,21.1825,32.75,2591.0,2570.0
2020-01-15 19:00:00,23.979166666666668,27.02,2539.0,2570.0
2020-01-15 20:00:00,28.934166666666666,26.55,2461.0,2570.0
2020-01-15 21:00:00,26.823333333333334,24.14,2305.0,2567.5
2020-01-15 22:00:00,19.464166666666667,21.19,2099.0,2427.5
2020-01-15 23:00:00,18.6675,18.81,1913.0,2218.75
2020-01-16 00:00:00,18.365833333333335,22.55,1769.0,2115.0
2020-01-16 01:00:00,16.24,19.79,1698.0,2085.0
2020-01-16 02:00:00,17.645833333333332,18.9,1652.0,2085.0
2020-01-16 03:00:00,15.923333333333332,19.09,1639.0,2085.0
2020-01-16 04:00:00,16.021666666666665,20.11,1678.0,2085.0
2020-01-16 05:00:00,15.4525,23.32,1799.0,2216.25
2020-01-16 06:00:00,20.180833333333336,29.79,2037.0,2402.5
2020-01-16 07:00:00,21.149166666666666,32.43,2208.0,2517.5
2020-01-16 08:00:00,20.086666666666666,31.22,2204.0,2570.0
2020-01-16 09:00:00,21.492142857142856,29.37,2153.0,2587.5
2020-01-16 10:00:00,21.670833333333334,29.87,2109.0,2600.0
2020-01-16 11:00:00,19.554166666666667,29.28,2084.0,2600.0
2020-01-16 12:00:00,18.4175,29.42,2066.0,2616.6666666666665
2020-01-16 13:00:00,17.860833333333332,29.05,2081.0,2625.0
2020-01-16 14:00:00,18.424166666666668,29.43,2140.0,2625.0
2020-01-16 15:00:00,20.059285714285714,29.67,2244.0,2637.5
2020-01-16 16:00:00,23.350714285714282,33.33,2402.0,2625.0
2020-01-16 17:00:00,31.015714285714285,41.13,2627.0,2853.75
2020-01-16 18:00:00,17.760833333333334,41.11,2663.0,2645.0
2020-01-16 19:00:00,17.173333333333336,40.0,2607.0,2638.3333333333335
2020-01-16 20:00:00,21.011666666666667,35.26,2521.0,2625.0
2020-01-16 21:00:00,21.0025,30.95,2377.0,2625.0
2020-01-16 22:00:00,18.9575,28.76,2180.0,2512.5
2020-01-16 23:00:00,16.848333333333333,24.9,2001.0,2395.0
2020-01-17 00:00:00,17.18166666666667,27.01,1886.0,2335.8333333333335
2020-01-17 01:00:00,15.718333333333334,26.54,1822.0,2298.3333333333335
2020-01-17 02:00:00,14.957500000000001,25.59,1781.0,2265.0
2020-01-17 03:00:00,15.285833333333334,25.87,1773.0,2329.1666666666665
2020-01-17 04:00:00,18.230833333333333,26.75,1813.0,2375.0
2020-01-17 05:00:00,19.0025,31.14,1943.0,2472.5
2020-01-17 06:00:00,52.324999999999996,37.75,2185.0,2517.5
2020-01-17 07:00:00,27.64,46.56,2339.0,2535.0
2020-01-17 08:00:00,22.688333333333333,38.64,2322.0,2535.0
2020-01-17 09:00:00,19.63083333333333,40.0,2242.0,2535.0
2020-01-17 10:00:00,27.8875,41.66,2165.0,2535.0
2020-01-17 11:00:00,26.498333333333335,37.38,2114.0,2535.0
2020-01-17 12:00:00,21.49416666666667,35.4,2078.0,2510.0
2020-01-17 13:00:00,22.843333333333334,35.0,2093.0,2505.0
2020-01-17 14:00:00,22.423333333333332,35.02,2166.0,2505.0
2020-01-17 15:00:00,21.992500000000003,38.08,2287.0,2505.0
2020-01-17 16:00:00,99.07833333333333,46.04,2451.0,2505.0
